Year,Month,Province,District,Subscribers
2025,Dezembro,Província de Maputo,Manhiça,250564.0
2025,Dezembro,Província de Maputo,Marracuene,340947.0
2025,Dezembro,Província de Maputo,Matutuíne,62467.0
2025,Dezembro,Província de Maputo,Moamba,160119.0
2025,Dezembro,Província de Maputo,Namaacha,45134.0
2025,Dezembro,Sofala,Buzi,97471.0
2025,Dezembro,Sofala,Caia,180814.0
2025,Dezembro,Sofala,Chemba,42800.0
2025,Dezembro,Sofala,Cheringoma,43497.0
2025,Dezembro,Sofala,Chibabava,67785.0
2025,Dezembro,Sofala,Cidade da Beira,1060188.0
2025,Dezembro,Sofala,Dondo,227006.0
2025,Dezembro,Sofala,Gorongoza,131785.0
2025,Dezembro,Sofala,Machanga,29616.0
2025,Dezembro,Sofala,Maringue,72823.0
2025,Dezembro,Sofala,Marromeu,104790.0
2025,Dezembro,Sofala,Muanza,22514.0
2025,Dezembro,Sofala,Nhamatanda,176050.0
2025,Dezembro,Tete,Angónia,261680.0
2025,Dezembro,Tete,Cahora-Bassa,111848.0
2025,Dezembro,Tete,Changara,117977.0
2025,Dezembro,Tete,Chifunde,37686.0
2025,Dezembro,Tete,Chiuta,50241.0
2025,Dezembro,Tete,Cidade de Tete,537405.0
2025,Dezembro,Tete,Doa,33772.0
2025,Dezembro,Tete,Macanga,91175.0
2025,Dezembro,Tete,Marara,55351.0
2025,Dezembro,Tete,Maravia,12965.0
2025,Dezembro,Tete,Moatize,247960.0
2025,Dezembro,Tete,Mutarara,63236.0
2025,Dezembro,Tete,Mágoe,40877.0
2025,Dezembro,Tete,Tsangano,88434.0
2025,Dezembro,Tete,Zumbo,13981.0
2025,Dezembro,Zambézia,Alto Molócuè,219680.0
2025,Dezembro,Zambézia,Chinde,32597.0
2025,Dezembro,Zambézia,Cidade de Quelimane,536977.0
2025,Dezembro,Zambézia,Derre,17848.0
2025,Dezembro,Zambézia,Gilé,122968.0
2025,Dezembro,Zambézia,Gurúè,265229.0
2025,Dezembro,Zambézia,Ile,113128.0
2025,Dezembro,Zambézia,Inhassunge,44697.0
2025,Dezembro,Zambézia,Luabo,18030.0
2025,Dezembro,Zambézia,Lugela,100500.0
2025,Dezembro,Zambézia,Maganja da Costa,121913.0
2025,Dezembro,Zambézia,Milange,281855.0
2025,Dezembro,Zambézia,Mocuba,356060.0
2025,Dezembro,Zambézia,Mocubela,26129.0
2025,Dezembro,Zambézia,Molumbo,111154.0
2025,Dezembro,Zambézia,Mopeia,101105.0
2025,Dezembro,Zambézia,Morrumbala,159111.0
2025,Dezembro,Zambézia,Mulevala,80000.0
2025,Dezembro,Zambézia,Namacurra,110968.0
2025,Dezembro,Zambézia,Namarroi,71309.0
2025,Dezembro,Zambézia,Nicoadala,164063.0
2025,Dezembro,Zambézia,Pebane,126103.0
2025,Fevereiro,Cabo Delgado,Ancuabe,92598.0
2025,Fevereiro,Cabo Delgado,Balama,67275.0
2025,Fevereiro,Cabo Delgado,Chiúre,112295.0
2025,Fevereiro,Cabo Delgado,Cidade de Pemba,320831.0
2025,Fevereiro,Cabo Delgado,Ibo,9363.0
2025,Fevereiro,Cabo Delgado,Macomia,41246.0
2025,Fevereiro,Cabo Delgado,Mecufi,18531.0
2025,Fevereiro,Cabo Delgado,Meluco,13625.0
2025,Fevereiro,Cabo Delgado,Mocimboa da Praia,84462.0
2025,Fevereiro,Cabo Delgado,Montepuez,196466.0
2025,Fevereiro,Cabo Delgado,Mueda,124141.0
2025,Fevereiro,Cabo Delgado,Muidumbe,21657.0
2025,Fevereiro,Cabo Delgado,Namuno,58574.0
2025,Fevereiro,Cabo Delgado,Nangade,40542.0
2025,Fevereiro,Cabo Delgado,Palma,62885.0
2025,Fevereiro,Cabo Delgado,Pemba-Metuge,75071.0
2025,Fevereiro,Cabo Delgado,Quissanga,11704.0
2025,Fevereiro,Gaza,Bilene-Macia,187842.0
2025,Fevereiro,Gaza,Chibuto,153186.0
2025,Fevereiro,Gaza,Chicualacuala,16373.0
2025,Fevereiro,Gaza,Chigubo,9265.0
2025,Fevereiro,Gaza,Chonguene,101972.0
2025,Fevereiro,Gaza,Chókwè,163667.0
2025,Fevereiro,Gaza,Cidade de Xai-Xai,180780.0
2025,Fevereiro,Gaza,Guijá,48921.0
2025,Fevereiro,Gaza,Limpopo,91026.0
2025,Fevereiro,Gaza,Mabalane,17110.0
2025,Fevereiro,Gaza,Manjacaze,103430.0
2025,Fevereiro,Gaza,Mapai,21428.0
2025,Fevereiro,Gaza,Massangena,8369.0
2025,Fevereiro,Gaza,Massingir,13763.0
2025,Fevereiro,Inhambane,Cidade de Inhambane,117660.0
2025,Fevereiro,Inhambane,Cidade de Maxixe,152667.0
2025,Fevereiro,Inhambane,Funhaloro,18874.0
2025,Fevereiro,Inhambane,Govuro,35040.0
2025,Fevereiro,Inhambane,Homoine,60218.0
2025,Fevereiro,Inhambane,Inharrime,91222.0
2025,Fevereiro,Inhambane,Inhassoro,57337.0
2025,Fevereiro,Inhambane,Jangamo,70180.0
2025,Fevereiro,Inhambane,Mabote,24181.0
2025,Fevereiro,Inhambane,Massinga,172223.0
2025,Fevereiro,Inhambane,Morrumbene,72756.0
2025,Fevereiro,Inhambane,Panda,26335.0
2025,Fevereiro,Inhambane,Vilankulo,133439.0
2025,Fevereiro,Inhambane,Zavala (Quissico),104321.0
2025,Fevereiro,Manica,Bárue,137674.0
2025,Fevereiro,Manica,Cidade de Chimoio,565968.0
2025,Fevereiro,Manica,Gondola,176204.0
2025,Fevereiro,Manica,Guro,55205.0
2025,Fevereiro,Manica,Macate,28318.0
2025,Fevereiro,Manica,Machaze,36468.0
2025,Fevereiro,Manica,Macossa,19099.0
2025,Fevereiro,Manica,Manica,194491.0
2025,Fevereiro,Manica,Mossurize,41089.0
2025,Fevereiro,Manica,Sussundenga,96813.0
2025,Fevereiro,Manica,Tambara,23075.0
2025,Fevereiro,Manica,Vanduzi,104322.0
2025,Fevereiro,Nampula,Angoche,386620.0
2025,Fevereiro,Nampula,Cidade de Nacala-Porto,466986.0
2025,Fevereiro,Nampula,Cidade de Nampula,1376068.0
2025,Fevereiro,Nampula,Ilha de Moçambique,71916.0
2025,Fevereiro,Nampula,Lalaua,25428.27
2025,Fevereiro,Nampula,Larde,6718.0
2025,Fevereiro,Nampula,Liupo,9558.0
2025,Fevereiro,Nampula,Malema,86807.0
2025,Fevereiro,Nampula,Meconta (Namialo),438147.0
2025,Fevereiro,Nampula,Mecuburi,62325.0
2025,Fevereiro,Nampula,Memba,108054.0
2025,Fevereiro,Nampula,Mogincual,88259.0
2025,Fevereiro,Nampula,Mogovolas,133792.0
2025,Fevereiro,Nampula,Moma,194537.0
2025,Fevereiro,Nampula,Monapo,176890.0
2025,Fevereiro,Nampula,Mossuril,76755.0
2025,Fevereiro,Nampula,Muecate,61016.0
2025,Fevereiro,Nampula,Murrupula,93555.0
2025,Fevereiro,Nampula,Nacala-Velha,48617.0
2025,Fevereiro,Nampula,Nacaroa,54373.0
2025,Fevereiro,Nampula,Namapa-Erati,96196.0
2025,Fevereiro,Nampula,Rapale-Nampula,114084.0
2025,Fevereiro,Nampula,Ribaué,120292.0
2025,Fevereiro,Niassa,Chimbunhila,39599.0
2025,Fevereiro,Niassa,Cidade de Lichinga,334868.0
2025,Fevereiro,Niassa,Cuamba,194138.0
2025,Fevereiro,Niassa,Lago,60515.0
2025,Fevereiro,Niassa,Mandimba,122868.0
2025,Fevereiro,Niassa,Manjune,24974.0
2025,Fevereiro,Niassa,Marrupa,40090.0
2025,Fevereiro,Niassa,Mavago,13660.0
2025,Fevereiro,Niassa,Maúa,42431.0
2025,Fevereiro,Niassa,Mecanhelas,76287.0
2025,Fevereiro,Niassa,Mecula,8678.0
2025,Fevereiro,Niassa,Metarica,28848.24
2025,Fevereiro,Niassa,Muembe,26207.0
2025,Fevereiro,Niassa,Nipepe,22144.0
2025,Fevereiro,Niassa,N´gauma,25665.0
2025,Fevereiro,Niassa,Sanga,58740.0
2025,Fevereiro,Província de Maputo,Boane,366825.0
2025,Fevereiro,Província de Maputo,Cidade da Matola,1520263.0
2025,Fevereiro,Província de Maputo,Cidade de Maputo,1600528.0
2025,Fevereiro,Província de Maputo,Magude,45575.0
2025,Fevereiro,Província de Maputo,Manhiça,211589.0
2025,Fevereiro,Província de Maputo,Marracuene,316700.0
2025,Fevereiro,Província de Maputo,Matutuíne,53465.0
2025,Fevereiro,Província de Maputo,Moamba,153660.0
2025,Fevereiro,Província de Maputo,Namaacha,39326.0
2025,Fevereiro,Sofala,Buzi,70784.0
2025,Fevereiro,Sofala,Caia,137257.0
2025,Fevereiro,Sofala,Chemba,32986.0
2025,Fevereiro,Sofala,Cheringoma,31974.0
2025,Fevereiro,Sofala,Chibabava,47053.0
2025,Fevereiro,Sofala,Cidade da Beira,851665.0
2025,Fevereiro,Sofala,Dondo,211019.0
2025,Fevereiro,Sofala,Gorongoza,103915.0
2025,Fevereiro,Sofala,Machanga,19326.0
2025,Fevereiro,Sofala,Maringue,58804.0
2025,Fevereiro,Sofala,Marromeu,88441.0
2025,Fevereiro,Sofala,Muanza,17994.0
2025,Fevereiro,Sofala,Nhamatanda,169298.0
2025,Fevereiro,Tete,Angónia,176734.0
2025,Fevereiro,Tete,Cahora-Bassa,105142.0
2025,Fevereiro,Tete,Changara,83680.0
2025,Fevereiro,Tete,Chifunde,24089.0
2025,Fevereiro,Tete,Chiuta,36267.0
2025,Fevereiro,Tete,Cidade de Tete,497619.0
2025,Fevereiro,Tete,Doa,23373.0
2025,Fevereiro,Tete,Macanga,69282.0
2025,Fevereiro,Tete,Marara,46851.0
2025,Fevereiro,Tete,Maravia,11634.0
2025,Fevereiro,Tete,Moatize,215591.0
2025,Fevereiro,Tete,Mutarara,52241.0
2025,Fevereiro,Tete,Mágoe,34849.0
2025,Fevereiro,Tete,Tsangano,62325.0
2025,Fevereiro,Tete,Zumbo,8732.0
2025,Fevereiro,Zambézia,Alto Molócuè,179075.0
2025,Fevereiro,Zambézia,Chinde,25124.0
2025,Fevereiro,Zambézia,Cidade de Quelimane,426667.0
2025,Fevereiro,Zambézia,Derre,15578.68
2025,Fevereiro,Zambézia,Gilé,93378.0
2025,Fevereiro,Zambézia,Gurúè,206706.0
2025,Fevereiro,Zambézia,Ile,83133.0
2025,Fevereiro,Zambézia,Inhassunge,34981.0
2025,Fevereiro,Zambézia,Luabo,14777.0
2025,Fevereiro,Zambézia,Lugela,74973.0
2025,Fevereiro,Zambézia,Maganja da Costa,100287.0
2025,Fevereiro,Zambézia,Milange,243431.0
2025,Fevereiro,Zambézia,Mocuba,304567.0
2025,Fevereiro,Zambézia,Mocubela,20415.0
2025,Fevereiro,Zambézia,Molumbo,84334.0
2025,Fevereiro,Zambézia,Mopeia,79546.0
2025,Fevereiro,Zambézia,Morrumbala,128150.08
2025,Fevereiro,Zambézia,Mulevala,65126.0
2025,Fevereiro,Zambézia,Namacurra,90404.0
2025,Fevereiro,Zambézia,Namarroi,55856.4
2025,Fevereiro,Zambézia,Nicoadala,147789.0
2025,Fevereiro,Zambézia,Pebane,102940.0
2025,Janeiro,Cabo Delgado,Ancuabe,91416.0
2025,Janeiro,Cabo Delgado,Balama,65886.0
2025,Janeiro,Cabo Delgado,Chiúre,110872.0
2025,Janeiro,Cabo Delgado,Cidade de Pemba,314836.0
2025,Janeiro,Cabo Delgado,Ibo,9142.0
2025,Janeiro,Cabo Delgado,Macomia,39172.0
2025,Janeiro,Cabo Delgado,Mecufi,18728.0
2025,Janeiro,Cabo Delgado,Meluco,12839.0
2025,Janeiro,Cabo Delgado,Mocimboa da Praia,82066.0
2025,Janeiro,Cabo Delgado,Montepuez,191861.0
2025,Janeiro,Cabo Delgado,Mueda,121832.0
2025,Janeiro,Cabo Delgado,Muidumbe,21048.0
2025,Janeiro,Cabo Delgado,Namuno,58043.0
2025,Janeiro,Cabo Delgado,Nangade,40356.0
2025,Janeiro,Cabo Delgado,Palma,62176.0
2025,Janeiro,Cabo Delgado,Pemba-Metuge,74566.0
2025,Janeiro,Cabo Delgado,Quissanga,11579.0
2025,Janeiro,Gaza,Bilene-Macia,190110.0
2025,Janeiro,Gaza,Chibuto,156250.0
2025,Janeiro,Gaza,Chicualacuala,16145.0
2025,Janeiro,Gaza,Chigubo,9341.0
2025,Janeiro,Gaza,Chonguene,102663.0
2025,Janeiro,Gaza,Chókwè,164315.0
2025,Janeiro,Gaza,Cidade de Xai-Xai,178409.0
2025,Janeiro,Gaza,Guijá,48645.0
2025,Janeiro,Gaza,Limpopo,92152.0
2025,Janeiro,Gaza,Mabalane,17292.0
2025,Janeiro,Gaza,Manjacaze,106379.0
2025,Janeiro,Gaza,Mapai,21486.0
2025,Janeiro,Gaza,Massangena,8357.0
2025,Janeiro,Gaza,Massingir,13957.0
2025,Janeiro,Inhambane,Cidade de Inhambane,117721.0
2025,Janeiro,Inhambane,Cidade de Maxixe,153017.0
2025,Janeiro,Inhambane,Funhaloro,19248.0
2025,Janeiro,Inhambane,Govuro,34381.0
2025,Janeiro,Inhambane,Homoine,61196.0
2025,Janeiro,Inhambane,Inharrime,94422.0
2025,Janeiro,Inhambane,Inhassoro,56434.0
2025,Janeiro,Inhambane,Jangamo,71288.0
2025,Janeiro,Inhambane,Mabote,24112.0
2025,Janeiro,Inhambane,Massinga,173747.0
2025,Janeiro,Inhambane,Morrumbene,72948.0
2025,Janeiro,Inhambane,Panda,25954.0
2025,Janeiro,Inhambane,Vilankulo,134387.0
2025,Janeiro,Inhambane,Zavala (Quissico),105338.0
2025,Janeiro,Manica,Bárue,136290.0
2025,Janeiro,Manica,Cidade de Chimoio,551235.0
2025,Janeiro,Manica,Gondola,174590.0
2025,Janeiro,Manica,Guro,53938.0
2025,Janeiro,Manica,Macate,28280.0
2025,Janeiro,Manica,Machaze,36755.0
2025,Janeiro,Manica,Macossa,19387.0
2025,Janeiro,Manica,Manica,192093.0
2025,Janeiro,Manica,Mossurize,42268.0
2025,Janeiro,Manica,Sussundenga,95982.0
2025,Janeiro,Manica,Tambara,23073.0
2025,Janeiro,Manica,Vanduzi,103757.0
2025,Janeiro,Nampula,Angoche,380102.0
2025,Janeiro,Nampula,Cidade de Nacala-Porto,460915.0
2025,Janeiro,Nampula,Cidade de Nampula,1348667.0
2025,Janeiro,Nampula,Ilha de Moçambique,67610.0
2025,Janeiro,Nampula,Lalaua,24819.0
2025,Janeiro,Nampula,Larde,6029.0
2025,Janeiro,Nampula,Liupo,8780.0
2025,Janeiro,Nampula,Malema,85904.0
2025,Janeiro,Nampula,Meconta (Namialo),402036.0
2025,Janeiro,Nampula,Mecuburi,61409.0
2025,Janeiro,Nampula,Memba,107784.0
2025,Janeiro,Nampula,Mogincual,85522.0
2025,Janeiro,Nampula,Mogovolas,133281.0
2025,Janeiro,Nampula,Moma,197135.0
2025,Janeiro,Nampula,Monapo,176902.0
2025,Janeiro,Nampula,Mossuril,78651.0
2025,Janeiro,Nampula,Muecate,59763.0
2025,Janeiro,Nampula,Murrupula,92512.0
2025,Janeiro,Nampula,Nacala-Velha,47954.0
2025,Janeiro,Nampula,Nacaroa,54198.0
2025,Janeiro,Nampula,Namapa-Erati,93549.0
2025,Janeiro,Nampula,Rapale-Nampula,114025.0
2025,Janeiro,Nampula,Ribaué,118029.0
2025,Janeiro,Niassa,Chimbunhila,38371.0
2025,Janeiro,Niassa,Cidade de Lichinga,320617.0
2025,Janeiro,Niassa,Cuamba,191333.0
2025,Janeiro,Niassa,Lago,57834.0
2025,Janeiro,Niassa,Mandimba,119524.0
2025,Janeiro,Niassa,Manjune,24231.0
2025,Janeiro,Niassa,Marrupa,39903.0
2025,Janeiro,Niassa,Mavago,13720.0
2025,Janeiro,Niassa,Maúa,41881.0
2025,Janeiro,Niassa,Mecanhelas,75668.0
2025,Janeiro,Niassa,Mecula,8606.0
2025,Janeiro,Niassa,Metarica,28873.0
2025,Janeiro,Niassa,Muembe,26199.0
2025,Janeiro,Niassa,Nipepe,22315.0
2025,Janeiro,Niassa,N´gauma,24616.0
2025,Janeiro,Niassa,Sanga,56671.0
2025,Janeiro,Província de Maputo,Boane,362480.0
2025,Janeiro,Província de Maputo,Cidade da Matola,1505913.0
2025,Janeiro,Província de Maputo,Cidade de Maputo,1908363.0
2025,Janeiro,Província de Maputo,Magude,43568.0
2025,Janeiro,Província de Maputo,Manhiça,210470.0
2025,Janeiro,Província de Maputo,Marracuene,320648.0
2025,Janeiro,Província de Maputo,Matutuíne,50841.0
2025,Janeiro,Província de Maputo,Moamba,142005.0
2025,Janeiro,Província de Maputo,Namaacha,39043.0
2025,Janeiro,Sofala,Buzi,71007.0
2025,Janeiro,Sofala,Caia,135856.0
2025,Janeiro,Sofala,Chemba,33785.0
2025,Janeiro,Sofala,Cheringoma,33335.0
2025,Janeiro,Sofala,Chibabava,45616.0
2025,Janeiro,Sofala,Cidade da Beira,844400.0
2025,Janeiro,Sofala,Dondo,209790.0
2025,Janeiro,Sofala,Gorongoza,104722.0
2025,Janeiro,Sofala,Machanga,18637.0
2025,Janeiro,Sofala,Maringue,59562.0
2025,Janeiro,Sofala,Marromeu,88078.0
2025,Janeiro,Sofala,Muanza,18622.0
2025,Janeiro,Sofala,Nhamatanda,167599.0
2025,Janeiro,Tete,Angónia,166504.0
2025,Janeiro,Tete,Cahora-Bassa,102893.0
2025,Janeiro,Tete,Changara,82662.0
2025,Janeiro,Tete,Chifunde,23211.0
2025,Janeiro,Tete,Chiuta,36499.0
2025,Janeiro,Tete,Cidade de Tete,490388.0
2025,Janeiro,Tete,Doa,23610.0
2025,Janeiro,Tete,Macanga,67850.0
2025,Janeiro,Tete,Marara,45774.0
2025,Janeiro,Tete,Maravia,11060.0
2025,Janeiro,Tete,Moatize,210652.0
2025,Janeiro,Tete,Mutarara,52191.0
2025,Janeiro,Tete,Mágoe,33480.0
2025,Janeiro,Tete,Tsangano,61604.0
2025,Janeiro,Tete,Zumbo,8787.0
2025,Janeiro,Zambézia,Alto Molócuè,176401.0
2025,Janeiro,Zambézia,Chinde,25437.0
2025,Janeiro,Zambézia,Cidade de Quelimane,422943.0
2025,Janeiro,Zambézia,Derre,15437.0
2025,Janeiro,Zambézia,Gilé,92577.0
2025,Janeiro,Zambézia,Gurúè,206909.0
2025,Janeiro,Zambézia,Ile,84117.0
2025,Janeiro,Zambézia,Inhassunge,34267.0
2025,Janeiro,Zambézia,Luabo,14082.0
2025,Janeiro,Zambézia,Lugela,77220.0
2025,Janeiro,Zambézia,Maganja da Costa,98871.0
2025,Janeiro,Zambézia,Milange,244768.0
2025,Janeiro,Zambézia,Mocuba,304142.0
2025,Janeiro,Zambézia,Mocubela,19593.0
2025,Janeiro,Zambézia,Molumbo,85220.0
2025,Janeiro,Zambézia,Mopeia,80442.0
2025,Janeiro,Zambézia,Morrumbala,135954.0
2025,Janeiro,Zambézia,Mulevala,66106.0
2025,Janeiro,Zambézia,Namacurra,89670.0
2025,Janeiro,Zambézia,Namarroi,57401.0
2025,Janeiro,Zambézia,Nicoadala,146057.0
2025,Janeiro,Zambézia,Pebane,104575.0
2025,Julho,Cabo Delgado,Ancuabe,115987.0
2025,Julho,Cabo Delgado,Balama,89701.0
2025,Julho,Cabo Delgado,Chiúre,154574.0
2025,Julho,Cabo Delgado,Cidade de Pemba,333300.0
2025,Julho,Cabo Delgado,Ibo,10690.0
2025,Julho,Cabo Delgado,Macomia,46603.0
2025,Julho,Cabo Delgado,Mecufi,19426.0
2025,Julho,Cabo Delgado,Meluco,14289.0
2025,Julho,Cabo Delgado,Mocimboa da Praia,87788.0
2025,Julho,Cabo Delgado,Montepuez,206781.0
2025,Julho,Cabo Delgado,Mueda,135764.0
2025,Julho,Cabo Delgado,Muidumbe,26156.0
2025,Julho,Cabo Delgado,Namuno,80264.0
2025,Julho,Cabo Delgado,Nangade,41518.0
2025,Julho,Cabo Delgado,Palma,60390.0
2025,Julho,Cabo Delgado,Pemba-Metuge,87585.0
2025,Julho,Cabo Delgado,Quissanga,14684.0
2025,Julho,Gaza,Bilene-Macia,231766.0
2025,Julho,Gaza,Chibuto,190596.0
2025,Julho,Gaza,Chicualacuala,19228.0
2025,Julho,Gaza,Chigubo,11152.0
2025,Julho,Gaza,Chonguene,122241.0
2025,Julho,Gaza,Chókwè,197830.0
2025,Julho,Gaza,Cidade de Xai-Xai,194160.0
2025,Julho,Gaza,Guijá,53755.0
2025,Julho,Gaza,Limpopo,89799.0
2025,Julho,Gaza,Mabalane,18826.0
2025,Julho,Gaza,Manjacaze,108028.0
2025,Julho,Gaza,Mapai,22889.0
2025,Julho,Gaza,Massangena,10052.0
2025,Julho,Gaza,Massingir,15061.0
2025,Julho,Inhambane,Cidade de Inhambane,140358.0
2025,Julho,Inhambane,Cidade de Maxixe,166989.0
2025,Julho,Inhambane,Funhaloro,21119.0
2025,Julho,Inhambane,Govuro,43337.0
2025,Julho,Inhambane,Homoine,66725.0
2025,Julho,Inhambane,Inharrime,101126.0
2025,Julho,Inhambane,Inhassoro,60846.0
2025,Julho,Inhambane,Jangamo,71353.0
2025,Julho,Inhambane,Mabote,28729.0
2025,Julho,Inhambane,Massinga,179189.0
2025,Julho,Inhambane,Morrumbene,71930.0
2025,Julho,Inhambane,Panda,25255.0
2025,Julho,Inhambane,Vilankulo,129787.0
2025,Julho,Inhambane,Zavala (Quissico),98801.0
2025,Julho,Manica,Bárue,165299.0
2025,Julho,Manica,Cidade de Chimoio,680379.0
2025,Julho,Manica,Gondola,188342.0
2025,Julho,Manica,Guro,59518.0
2025,Julho,Manica,Macate,33001.0
2025,Julho,Manica,Machaze,43004.0
2025,Julho,Manica,Macossa,23501.0
2025,Julho,Manica,Manica,215624.0
2025,Julho,Manica,Mossurize,48215.0
2025,Julho,Manica,Sussundenga,97525.0
2025,Julho,Manica,Tambara,25753.0
2025,Julho,Manica,Vanduzi,100224.0
2025,Julho,Nampula,Angoche,387938.0
2025,Julho,Nampula,Cidade de Nacala-Porto,506172.0
2025,Julho,Nampula,Cidade de Nampula,1527865.0
2025,Julho,Nampula,Ilha de Moçambique,74059.0
2025,Julho,Nampula,Lalaua,32811.0
2025,Julho,Nampula,Larde,10821.0
2025,Julho,Nampula,Liupo,10735.0
2025,Julho,Nampula,Malema,103271.0
2025,Julho,Nampula,Meconta (Namialo),486294.0
2025,Julho,Nampula,Mecuburi,74740.0
2025,Julho,Nampula,Memba,131442.0
2025,Julho,Nampula,Mogincual,94342.0
2025,Julho,Nampula,Mogovolas,148100.0
2025,Julho,Nampula,Moma,207799.0
2025,Julho,Nampula,Monapo,168876.0
2025,Julho,Nampula,Mossuril,64475.0
2025,Julho,Nampula,Muecate,63346.0
2025,Julho,Nampula,Murrupula,91410.0
2025,Julho,Nampula,Nacala-Velha,50009.0
2025,Julho,Nampula,Nacaroa,65793.0
2025,Julho,Nampula,Namapa-Erati,113647.0
2025,Julho,Nampula,Rapale-Nampula,133791.0
2025,Julho,Nampula,Ribaué,119411.0
2025,Julho,Niassa,Chimbunhila,47377.0
2025,Julho,Niassa,Cidade de Lichinga,362564.0
2025,Julho,Niassa,Cuamba,220097.0
2025,Julho,Niassa,Lago,71941.0
2025,Julho,Niassa,Mandimba,118949.0
2025,Julho,Niassa,Manjune,30215.0
2025,Julho,Niassa,Marrupa,43744.0
2025,Julho,Niassa,Mavago,16574.0
2025,Julho,Niassa,Maúa,46408.0
2025,Julho,Niassa,Mecanhelas,93119.0
2025,Julho,Niassa,Mecula,9500.0
2025,Julho,Niassa,Metarica,30992.0
2025,Julho,Niassa,Muembe,29065.0
2025,Julho,Niassa,Nipepe,23161.0
2025,Julho,Niassa,N´gauma,32275.0
2025,Julho,Niassa,Sanga,63471.0
2025,Julho,Província de Maputo,Boane,417982.0
2025,Julho,Província de Maputo,Cidade da Matola,1647781.0
2025,Julho,Província de Maputo,Cidade de Maputo,2192747.0
2025,Julho,Província de Maputo,Magude,51641.0
2025,Julho,Província de Maputo,Manhiça,220319.0
2025,Julho,Província de Maputo,Marracuene,306821.0
2025,Julho,Província de Maputo,Matutuíne,49144.0
2025,Julho,Província de Maputo,Moamba,127759.0
2025,Julho,Província de Maputo,Namaacha,36548.0
2025,Julho,Sofala,Buzi,87844.0
2025,Julho,Sofala,Caia,159703.0
2025,Julho,Sofala,Chemba,39087.0
2025,Julho,Sofala,Cheringoma,38506.0
2025,Julho,Sofala,Chibabava,55051.0
2025,Julho,Sofala,Cidade da Beira,973372.0
2025,Julho,Sofala,Dondo,204074.0
2025,Julho,Sofala,Gorongoza,117282.0
2025,Julho,Sofala,Machanga,21505.0
2025,Julho,Sofala,Maringue,65485.0
2025,Julho,Sofala,Marromeu,93883.0
2025,Julho,Sofala,Muanza,20336.0
2025,Julho,Sofala,Nhamatanda,155169.0
2025,Julho,Tete,Angónia,226928.0
2025,Julho,Tete,Cahora-Bassa,120248.0
2025,Julho,Tete,Changara,104625.0
2025,Julho,Tete,Chifunde,33717.0
2025,Julho,Tete,Chiuta,40751.0
2025,Julho,Tete,Cidade de Tete,534215.0
2025,Julho,Tete,Doa,28854.0
2025,Julho,Tete,Macanga,82438.0
2025,Julho,Tete,Marara,43376.0
2025,Julho,Tete,Maravia,11963.0
2025,Julho,Tete,Moatize,191637.0
2025,Julho,Tete,Mutarara,52727.0
2025,Julho,Tete,Mágoe,35510.0
2025,Julho,Tete,Tsangano,83912.0
2025,Julho,Tete,Zumbo,10857.0
2025,Julho,Zambézia,Alto Molócuè,209597.0
2025,Julho,Zambézia,Chinde,28918.0
2025,Julho,Zambézia,Cidade de Quelimane,460629.0
2025,Julho,Zambézia,Derre,15014.0
2025,Julho,Zambézia,Gilé,106186.0
2025,Julho,Zambézia,Gurúè,234887.0
2025,Julho,Zambézia,Ile,92955.0
2025,Julho,Zambézia,Inhassunge,36548.0
2025,Julho,Zambézia,Luabo,13801.0
2025,Julho,Zambézia,Lugela,86961.0
2025,Julho,Zambézia,Maganja da Costa,107736.0
2025,Julho,Zambézia,Milange,257183.0
2025,Julho,Zambézia,Mocuba,306362.0
2025,Julho,Zambézia,Mocubela,20364.0
2025,Julho,Zambézia,Molumbo,105123.0
2025,Julho,Zambézia,Mopeia,79640.0
2025,Julho,Zambézia,Morrumbala,131020.0
2025,Julho,Zambézia,Mulevala,69548.0
2025,Julho,Zambézia,Namacurra,91404.0
2025,Julho,Zambézia,Namarroi,66642.0
2025,Julho,Zambézia,Nicoadala,138446.0
2025,Julho,Zambézia,Pebane,109433.0
2025,Junho,Cabo Delgado,Ancuabe,113233.0
2025,Junho,Cabo Delgado,Balama,88715.0
2025,Junho,Cabo Delgado,Chiúre,146721.0
2025,Junho,Cabo Delgado,Cidade de Pemba,333996.0
2025,Junho,Cabo Delgado,Ibo,9631.0
2025,Junho,Cabo Delgado,Macomia,45602.0
2025,Junho,Cabo Delgado,Mecufi,18626.0
2025,Junho,Cabo Delgado,Meluco,13817.0
2025,Junho,Cabo Delgado,Mocimboa da Praia,87899.0
2025,Junho,Cabo Delgado,Montepuez,205764.0
2025,Junho,Cabo Delgado,Mueda,132889.0
2025,Junho,Cabo Delgado,Muidumbe,25046.0
2025,Junho,Cabo Delgado,Namuno,75337.0
2025,Junho,Cabo Delgado,Nangade,40630.0
2025,Junho,Cabo Delgado,Palma,59806.0
2025,Junho,Cabo Delgado,Pemba-Metuge,83811.0
2025,Junho,Cabo Delgado,Quissanga,12781.0
2025,Junho,Gaza,Bilene-Macia,228148.0
2025,Junho,Gaza,Chibuto,188308.0
2025,Junho,Gaza,Chicualacuala,18241.0
2025,Junho,Gaza,Chigubo,10918.0
2025,Junho,Gaza,Chonguene,121797.0
2025,Junho,Gaza,Chókwè,193799.0
2025,Junho,Gaza,Cidade de Xai-Xai,191652.0
